108c31cb883083647c80558013f20af2601b0b8f	ANDROID: gki_defconfig: enable CONFIG_CFG80211_CERTIFICATION_ONUS and CONFIG_CFG80211_REG_CELLULAR_HINTS	arch/riscv/configs/gki_defconfig
108c31cb883083647c80558013f20af2601b0b8f	ANDROID: gki_defconfig: enable CONFIG_CFG80211_CERTIFICATION_ONUS and CONFIG_CFG80211_REG_CELLULAR_HINTS	arch/x86/configs/gki_defconfig
10cbbf6e16fc1c011b0fab01afd24243cd25acc7	ANDROID: ARM64: gki_defconfig: Enable PKVM guest driver	arch/arm64/configs/gki_defconfig
11fff9ebbaaf01c735b66f2d44c1a33aae3d8db0	ANDROID: Disable CONFIG_THERMAL_STATISTICS	arch/arm64/configs/gki_defconfig
11fff9ebbaaf01c735b66f2d44c1a33aae3d8db0	ANDROID: Disable CONFIG_THERMAL_STATISTICS	arch/x86/configs/gki_defconfig
1505ec475522faf38c28440ea5ef23304c995e3e	ANDROID: arm64: stacktrace: Export arch_stack_walk symbol	arch/arm64/kernel/stacktrace.c
16f70cf957527923eeb898607e45d91605974bb7	ANDROID: rockpi4_gki.fragment deletes unset configs.	arch/arm64/configs/rockpi4_gki.fragment
18f07e20b9588048517a112d8c509b9df1a4fee0	ANDROID: Relocate non-GKI defconfig fragments	BUILD.bazel
18f07e20b9588048517a112d8c509b9df1a4fee0	ANDROID: Relocate non-GKI defconfig fragments	arch/arm/configs/allmodconfig.fragment
18f07e20b9588048517a112d8c509b9df1a4fee0	ANDROID: Relocate non-GKI defconfig fragments	arch/arm64/configs/allmodconfig.fragment
18f07e20b9588048517a112d8c509b9df1a4fee0	ANDROID: Relocate non-GKI defconfig fragments	arch/x86/configs/allmodconfig.fragment
1a5787e547f7373f4efae4e5e45e44a7cb902803	ANDROID: Disable BTI_KERNEL, enable UNWIND_PATCH_PAC_INTO_SCS	arch/arm64/configs/gki_defconfig
1c7700028e309ca4f3ea6d5e6e5d477a66746cda	ANDROID: db845c: enable CONFIG_USB_XHCI_PCI_RENESAS	BUILD.bazel
